page,iso,country,region,role,name,meta,ean,code,tags,seller,note,links,product_v23,brand_v23,pack_v23,ean_v23,v23_rows
69,LK,Sri Lanka,Asia–Pacific,SUCROSE,White granulated sugar — 100% sugar,Any brand · any pack,,,,,The ingredients should list only sugar (sucrose).,,Biały cukier krystaliczny — 100% cukier,GENERIC,dowolne opakowanie,,"{""04_POKRYCIE_PR"": 405}"
69,LK,Sri Lanka,Asia–Pacific,DEXTROSE,BulkSupplements.com Dextrose Crystallized Powder,BulkSupplements.com · 1 kg (2.2 lb) · monohydrate,,DEX1KG,From abroad,,,https://www.bulksupplements.com/products/dextrose-powder,BulkSupplements.com Dextrose Crystallized Powder,BulkSupplements.com,1 kg (2.2 lb) — label 005,,"{""04_POKRYCIE_PR"": 406, ""20_DEKSTROZA_75"": 72}"
69,LK,Sri Lanka,Asia–Pacific,TARA,SaporePuro Farina di semi di tara (E417) 50 g,SaporePuro · 50 g,8055728540170,,From abroad,"Sold by SaporePuro, Italy",Mix with the dry ingredients and heat the base to 75–80 °C.,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1 https://bakingwarehouse.com/products/tara-gum-50gr-saporepuro,SaporePuro Farina di semi di tara (E417) 50 g,SaporePuro,50 g,8055728540170,"{""04_POKRYCIE_PR"": 407, ""23_TARA_75"": 72}"
70,SE,Sweden,Europe,MILK,"Arla Sødmælk / Mjölk 3,5% UHT 1 L",Arla · 1 L carton with screw cap · 3.5% fat,5709310050303,,,,,https://www.chefsculinar.se/sv-se/mat-and-dryck/mejeri-and-gg/mj-lk/mj-lk-3-5-uht-1l-34231043,"Arla Sødmælk / Mjölk 3,5% UHT 1 L",Arla,1 L carton with screw cap,5709310050303,"{""04_POKRYCIE_PR"": 108, ""11_MLEKO_75"": 23}"
70,SE,Sweden,Europe,CREAM,DairyFood Grädde Lång Hållbarhet 30% 2.5 dl,DairyFood · 250 ml · 30% fat,7311043021192,,,,,https://www.delitea.se/dairy-food-gradde-lang-hallbarhet-30-25dl,DairyFood Grädde Lång Hållbarhet 30% 2.5 dl,DairyFood,250 ml,7311043021192,"{""04_POKRYCIE_PR"": 109, ""14_SMIETANKA_75"": 23}"
70,SE,Sweden,Europe,SMP,"Semper Mjölkpulver till bak, mat och dryck 480 g",Semper · 480 g · 1% fat,7310100318985,,,,,https://www.mathem.se/se/products/10879-semper-mjolkpulver-fettfri/ https://www.martinservera.se/produkter/633057/torrmjolk-fettfri-480g,"Semper Mjölkpulver till bak, mat och dryck 480 g",Semper,480 g,7310100318985,"{""04_POKRYCIE_PR"": 110, ""17_PROSZEK_75"": 23}"
70,SE,Sweden,Europe,SUCROSE,White granulated sugar — 100% sugar,Any brand · any pack,,,,,The ingredients should list only sugar (sucrose).,,Biały cukier krystaliczny — 100% cukier,GENERIC,dowolne opakowanie,,"{""04_POKRYCIE_PR"": 111}"
70,SE,Sweden,Europe,DEXTROSE,buXtrade Dextrose (Traubenzucker) 25 kg,buXtrade · 25 kg · monohydrate,4260486775762,,From abroad,,,https://buxtrade.de/products/dextrose-traubenzucker https://www.shop-apotheke.com/ernaehrung/upm47YLPU/buxtrade-dextrose-pulver.htm,buXtrade Dextrose (Traubenzucker) 25 kg,buXtrade,25 kg,4260486775762,"{""04_POKRYCIE_PR"": 112, ""20_DEKSTROZA_75"": 23}"
70,SE,Sweden,Europe,TARA,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,SaporePuro · 50 g,8055728540170,,From abroad,"Sold by SaporePuro, Italy",Mix with the dry ingredients and heat the base to 75–80 °C.,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,SaporePuro,50 g,8055728540170,"{""04_POKRYCIE_PR"": 113, ""23_TARA_75"": 23}"
71,CH,Switzerland,Europe,MILK,Prima Vollmilch UHT 3.5% 1L Tetra Base,Prima · 1 L Tetra Base carton (sold in shrink packs of 12 × 1 L) · 3.6% fat,7610900041589,,,,,https://www.emmi-food-service.ch/che/de/genusswelten/milch-nachhaltigkeit/produktdetailseiten/prima-vollmilch https://ofrex.ch/products/1647201013,Prima Vollmilch UHT 3.5% 1L Tetra Base,Prima,1 L Tetra Base; jednostka konsumencka w zgrzewce 12 x 1 L,7610900041589,"{""04_POKRYCIE_PR"": 102, ""11_MLEKO_75"": 22}"
71,CH,Switzerland,Europe,CREAM,Valflora Vollrahm UHT 35% 250 ml,Valflora · 250 ml · 35% fat,7613269880585,,,,,https://migipedia.migros.ch/de/valflora-vollrahm-35-milchfett-uht-204111300000?community=details https://www.migros.ch/en/product/204111300000,Valflora Vollrahm UHT 35% 250 ml,Valflora,250 ml,7613269880585,"{""04_POKRYCIE_PR"": 103, ""14_SMIETANKA_75"": 22}"
71,CH,Switzerland,Europe,SMP,Coop Magermilchpulver 350 g,Coop · 350 g · 0.8% fat,,3080756,,,,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/milch/spezialmilch/magermilchpulver/p/3080756,Coop Magermilchpulver 350 g,Coop,350 g,,"{""04_POKRYCIE_PR"": 104, ""17_PROSZEK_75"": 22}"
71,CH,Switzerland,Europe,SUCROSE,White granulated sugar — 100% sugar,Any brand · any pack,,,,,The ingredients should list only sugar (sucrose).,,Biały cukier krystaliczny — 100% cukier,GENERIC,dowolne opakowanie,,"{""04_POKRYCIE_PR"": 105}"
71,CH,Switzerland,Europe,DEXTROSE,Dextrose Pulver Neutral 1000 g,Lee-Sport® · 1000 g · monohydrate,7640153565938,,,,,https://whey-protein.ch/products/dextrose-pulver,Dextrose Pulver Neutral 1000 g,Lee-Sport®,1000 g,7640153565938,"{""04_POKRYCIE_PR"": 106, ""20_DEKSTROZA_75"": 22}"
71,CH,Switzerland,Europe,TARA,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,SaporePuro · 50 g,8055728540170,,From abroad,"Sold by SaporePuro, Italy",Mix with the dry ingredients and heat the base to 75–80 °C.,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,SaporePuro,50 g,8055728540170,"{""04_POKRYCIE_PR"": 107, ""23_TARA_75"": 22}"
72,TW,Taiwan,Asia–Pacific,MILK,Hokkaido Hidaka 3.6 Long Life Milk 200 ml,Hokkaido Hidaka · 200 ml carton; retailer case 24 cartons · 4.2% fat,4955447100416,,,,,https://www.hug.com.tw/product/detail/drx8eizjgp5c https://shop.use.com.tw/products/%E5%8C%97%E6%B5%B7%E9%81%93%E6%97%A5%E9%AB%9836%E7%89%9B%E4%B9%B3,Hokkaido Hidaka 3.6 Long Life Milk 200 ml,Hokkaido Hidaka,200 ml carton; retailer case 24 cartons,4955447100416,"{""04_POKRYCIE_PR"": 414, ""11_MLEKO_75"": 74}"
72,TW,Taiwan,Asia–Pacific,CREAM,Oldenburger Whipping Cream 35% fat UHT (Shani),Oldenburger · 200 g (PX Mart lists 200 ml) · 35% fat,4036300003249,,,,,https://shop.pxgo.com.tw/hourArrive/goods/246464-33050016-4036300003249 https://oldenburger-dairy.com/oldenburger-whipping-cream-35-fat-uht-200g/12197,Oldenburger Whipping Cream 35% fat UHT (Shani),Oldenburger,200 g (PX Mart lists 200 ml),4036300003249,"{""04_POKRYCIE_PR"": 415, ""14_SMIETANKA_75"": 74}"
72,TW,Taiwan,Asia–Pacific,SMP,克寧100%純脫脂奶粉 (KLIM 100% Pure Skimmed Milk Powder),KLIM / 克寧 · 750 g · 1.1% fat,4711257007419,,,,,https://klim.nestle.com.tw/fullcream/products-fullcream https://shop.pxgo.com.tw/hourArrive/goods/723125-29020192-4711257007419,克寧100%純脫脂奶粉 (KLIM 100% Pure Skimmed Milk Powder),KLIM / 克寧,750 g,4711257007419,"{""04_POKRYCIE_PR"": 416, ""17_PROSZEK_75"": 74}"
72,TW,Taiwan,Asia–Pacific,SUCROSE,White granulated sugar — 100% sugar,Any brand · any pack,,,,,The ingredients should list only sugar (sucrose).,,Biały cukier krystaliczny — 100% cukier,GENERIC,dowolne opakowanie,,"{""04_POKRYCIE_PR"": 417}"
72,TW,Taiwan,Asia–Pacific,DEXTROSE,BulkSupplements.com Dextrose Crystallized Powder,BulkSupplements.com · 1 kg (2.2 lb) · monohydrate,,DEX1KG,From abroad,,,https://www.bulksupplements.com/products/dextrose-powder,BulkSupplements.com Dextrose Crystallized Powder,BulkSupplements.com,1 kg (2.2 lb) — label 005,,"{""04_POKRYCIE_PR"": 418, ""20_DEKSTROZA_75"": 74}"
72,TW,Taiwan,Asia–Pacific,TARA,Tara Gum 50gr. / Gomma di Tara E417,SaporePuro · 50 g,8055728540170,,From abroad,"Sold by BakingWarehouse, Hong Kong",Mix with the dry ingredients and heat the base to 75–80 °C.,https://bakingwarehouse.com/products/tara-gum-50gr-saporepuro https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1,Tara Gum 50gr. / Gomma di Tara E417,SaporePuro,50 g,8055728540170,"{""04_POKRYCIE_PR"": 419, ""23_TARA_75"": 74}"
73,TH,Thailand,Asia–Pacific,MILK,Meiji Pasteurized Fresh Milk,Meiji · 200 ml bottle · 4% fat,8850329120116,,,,,https://www.tops.co.th/th/meiji-pasteurized-milk-plain-200cc-8850329120116 https://www.cpmeiji.com/en/product/view/Meiji-Pasteurized-Fresh-Milk-200ml,Meiji Pasteurized Fresh Milk,Meiji,200 ml bottle,8850329120116,"{""04_POKRYCIE_PR"": 408, ""11_MLEKO_75"": 73}"
73,TH,Thailand,Asia–Pacific,CREAM,Paysan Breton UHT Cooking & Whipping Cream 30%,Paysan Breton · 200 ml (20 cl) · 30% fat,3412290032215,,,,,https://www.tops.co.th/en/paysan-breton-uht-whipping-and-cooking-cream-fat-30percent-200ml-3412290032215 https://casinetto.com/products/cooking-and-whipping-cream-30/,Paysan Breton UHT Cooking & Whipping Cream 30%,Paysan Breton,200 ml (20 cl),3412290032215,"{""04_POKRYCIE_PR"": 409, ""14_SMIETANKA_75"": 73}"
73,TH,Thailand,Asia–Pacific,SMP,NOW Foods Real Food Organic Non-Fat Dry Milk Powder,NOW Foods / Real Food · 340 g (12 oz) · 0% fat,0733739058324,,From abroad,,,https://www.nowfoods.com/products/natural-foods/non-fat-dry-milk-powder-organic https://th.iherb.com/pr/now-foods-real-food-organic-non-fat-dry-milk-powder-12-oz-340-g/21134,NOW Foods Real Food Organic Non-Fat Dry Milk Powder,NOW Foods / Real Food,340 g (12 oz),0733739058324,"{""04_POKRYCIE_PR"": 410, ""17_PROSZEK_75"": 73}"
73,TH,Thailand,Asia–Pacific,SUCROSE,White granulated sugar — 100% sugar,Any brand · any pack,,,,,The ingredients should list only sugar (sucrose).,,Biały cukier krystaliczny — 100% cukier,GENERIC,dowolne opakowanie,,"{""04_POKRYCIE_PR"": 411}"
73,TH,Thailand,Asia–Pacific,DEXTROSE,BulkSupplements.com Dextrose Crystallized Powder,BulkSupplements.com · 1 kg (2.2 lb) · monohydrate,,DEX1KG,From abroad,,,https://www.bulksupplements.com/products/dextrose-powder,BulkSupplements.com Dextrose Crystallized Powder,BulkSupplements.com,1 kg (2.2 lb) — label 005,,"{""04_POKRYCIE_PR"": 412, ""20_DEKSTROZA_75"": 73}"
73,TH,Thailand,Asia–Pacific,TARA,SaporePuro Farina di semi di tara (E417) 50 g,SaporePuro · 50 g,8055728540170,,From abroad,"Sold by BakingWarehouse, Hong Kong",Mix with the dry ingredients and heat the base to 75–80 °C.,https://bakingwarehouse.com/products/tara-gum-50gr-saporepuro https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1,SaporePuro Farina di semi di tara (E417) 50 g,SaporePuro,50 g,8055728540170,"{""04_POKRYCIE_PR"": 413, ""23_TARA_75"": 73}"
74,TN,Tunisia,Middle East & North Africa,MILK,Granarolo Bio Latte Biologico Intero 1 L,"Granarolo Bio · 1 L Tetra Rex carton; ESL milk, keep chilled at 0–6 °C · 3.7% fat",8002670165395,,,,,https://italiaintunisia.com/fr/612-granarolo-biologico-latte-bio-intero-1-lt.html https://www.tiportolaspesa.it/negozio/freschissimi/latticini/latte-e-panna-fresca/latte-fresco-intero-granarolo-bio-lt-1-2/,Granarolo Bio Latte Biologico Intero 1 L,Granarolo Bio,"1 L, karton Tetra Rex; mleko ESL pasteryzowane w podwyższonej temperaturze, chłodzone 0–6°C",8002670165395,"{""04_POKRYCIE_PR"": 420, ""11_MLEKO_75"": 75}"
74,TN,Tunisia,Middle East & North Africa,CREAM,Paysan Breton La Crème Pâtisserie & Cuisine UHT 30%,Paysan Breton · 20 cl · 30% fat,3412290032215,,,,,https://www.carrefour.tn/creme-fraiche-la-dosette-3412290032215.html https://casinetto.com/products/cooking-and-whipping-cream-30/,Paysan Breton La Crème Pâtisserie & Cuisine UHT 30%,Paysan Breton,20 cl,3412290032215,"{""04_POKRYCIE_PR"": 421, ""14_SMIETANKA_75"": 75}"
74,TN,Tunisia,Middle East & North Africa,SMP,NOW Real Food Organic Non-Fat Dry Milk Powder,NOW Foods Real Food · 12 oz (340 g) bag · 0% fat,733739058324,,From abroad,,,https://tn.iherb.com/pr/now-foods-real-food-organic-non-fat-dry-milk-powder-12-oz-340-g/21134 https://www.nowfoods.com/products/natural-foods/non-fat-dry-milk-powder-organic,NOW Real Food Organic Non-Fat Dry Milk Powder,NOW Foods Real Food,torebka 12 oz (340 g),733739058324,"{""04_POKRYCIE_PR"": 422, ""17_PROSZEK_75"": 75}"
74,TN,Tunisia,Middle East & North Africa,SUCROSE,White granulated sugar — 100% sugar,Any brand · any pack,,,,,The ingredients should list only sugar (sucrose).,,Biały cukier krystaliczny — 100% cukier,GENERIC,dowolne opakowanie,,"{""04_POKRYCIE_PR"": 423}"
74,TN,Tunisia,Middle East & North Africa,DEXTROSE,BulkSupplements.com Dextrose Crystallized Powder,BulkSupplements.com · 1 kg (2.2 lb) · monohydrate,,DEX1KG,From abroad,,,https://www.bulksupplements.com/products/dextrose-powder,BulkSupplements.com Dextrose Crystallized Powder,BulkSupplements.com,1 kg (2.2 lb) — label 005,,"{""04_POKRYCIE_PR"": 424, ""20_DEKSTROZA_75"": 75}"
74,TN,Tunisia,Middle East & North Africa,TARA,SaporePuro Farina di semi di tara (E417) 50 g,SaporePuro · 50 g,8055728540170,,From abroad,"Sold by SaporePuro, Italy",Mix with the dry ingredients and heat the base to 75–80 °C.,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1 https://bakingwarehouse.com/products/tara-gum-50gr-saporepuro,SaporePuro Farina di semi di tara (E417) 50 g,SaporePuro,50 g,8055728540170,"{""04_POKRYCIE_PR"": 425, ""23_TARA_75"": 75}"
75,TR,Türkiye,Europe,MILK,"Sütaş Whole Milk UHT 3,5% 1 L",Sütaş · 1 L · 3.5% fat,8681324005449,,,,,https://www.sutas.com/sutas-1000-ml-full-fat-milk https://www.asyasanalmarket.com/sutas-sut-1-lt-tam-yagli-uzun-omurlu-sut-25224,"Sütaş Whole Milk UHT 3,5% 1 L",Sütaş,1 L,8681324005449,"{""04_POKRYCIE_PR"": 426, ""11_MLEKO_75"": 76}"
75,TR,Türkiye,Europe,CREAM,Sütaş Krema 30% Tatlılara ve Yemeklere 200 ml,Sütaş · 200 ml · 30% fat,8690767670060,,,,,https://www.sutas.com.tr/sutas-krema-200-ml https://www.sariyermarket.com/sutas-krema-200-gr,Sütaş Krema 30% Tatlılara ve Yemeklere 200 ml,Sütaş,200 ml,8690767670060,"{""04_POKRYCIE_PR"": 427, ""14_SMIETANKA_75"": 76}"
75,TR,Türkiye,Europe,SMP,ENKA Yağsız Süt Tozu Çabuk Eriyen — 2 × 500 g,ENKA · 2 × 500 g · 1% fat,,Z065,,,,https://www.enkagurme.com/urun-yagsiz-sut-tozu-cabuk-eriyen-2-li-500-g-210 https://www.enkasut.com/yagsiz-sut-tozu/,ENKA Yağsız Süt Tozu Çabuk Eriyen — 2 × 500 g,ENKA,2 × 500 g,,"{""04_POKRYCIE_PR"": 428, ""17_PROSZEK_75"": 76}"
75,TR,Türkiye,Europe,SUCROSE,White granulated sugar — 100% sugar,Any brand · any pack,,,,,The ingredients should list only sugar (sucrose).,,Biały cukier krystaliczny — 100% cukier,GENERIC,dowolne opakowanie,,"{""04_POKRYCIE_PR"": 429}"
75,TR,Türkiye,Europe,DEXTROSE,BulkSupplements.com Dextrose Crystallized Powder,BulkSupplements.com · 1 kg (2.2 lb) · monohydrate,,DEX1KG,From abroad,,,https://www.bulksupplements.com/products/dextrose-powder,BulkSupplements.com Dextrose Crystallized Powder,BulkSupplements.com,1 kg (2.2 lb) — label 005,,"{""04_POKRYCIE_PR"": 430, ""20_DEKSTROZA_75"": 76}"
75,TR,Türkiye,Europe,TARA,SaporePuro Farina di semi di tara (E417) 50 g,SaporePuro · 50 g,8055728540170,,From abroad,"Sold by SaporePuro, Italy",Mix with the dry ingredients and heat the base to 75–80 °C.,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1 https://bakingwarehouse.com/products/tara-gum-50gr-saporepuro,SaporePuro Farina di semi di tara (E417) 50 g,SaporePuro,50 g,8055728540170,"{""04_POKRYCIE_PR"": 431, ""23_TARA_75"": 76}"
76,AE,United Arab Emirates,Middle East & North Africa,MILK,Al Rawabi Fresh Milk Full Cream 1 L,Al Rawabi · 1 L · 3.2% fat,6291030200032,,,,,https://www.sharjahcoop.ae/en/al-rawabi-fresh-milk-full-cream-1-l/p/6291030200032 https://alrawabidairy.com/products/full-cream-milk/,Al Rawabi Fresh Milk Full Cream 1 L,Al Rawabi,1 L,6291030200032,"{""04_POKRYCIE_PR"": 450, ""11_MLEKO_75"": 80}"
76,AE,United Arab Emirates,Middle East & North Africa,CREAM,Paysan Breton La Crème Pâtisserie & Cuisine UHT 30%,Paysan Breton · 20 cl · 30% fat,3412290032215,,,,,https://casinetto.com/products/cooking-and-whipping-cream-30/,Paysan Breton La Crème Pâtisserie & Cuisine UHT 30%,Paysan Breton,20 cl,3412290032215,"{""04_POKRYCIE_PR"": 451, ""14_SMIETANKA_75"": 80}"
76,AE,United Arab Emirates,Middle East & North Africa,SMP,Régilait Instant Skimmed Milk Powder 0% Fat,Régilait · 700 g tin · 0.8% fat,3043931692415,,,,,https://www.amazon.ae/REGILAIT-NON-SKIMD-MILK-700G/dp/B07NF7B1H6 https://gcc.luluhypermarket.com/en-ae/regilait-0-fat-instant-skimmed-milk-powder-700-g/p/3706,Régilait Instant Skimmed Milk Powder 0% Fat,Régilait,puszka 700 g,3043931692415,"{""04_POKRYCIE_PR"": 452, ""17_PROSZEK_75"": 80}"
76,AE,United Arab Emirates,Middle East & North Africa,SUCROSE,White granulated sugar — 100% sugar,Any brand · any pack,,,,,The ingredients should list only sugar (sucrose).,,Biały cukier krystaliczny — 100% cukier,GENERIC,dowolne opakowanie,,"{""04_POKRYCIE_PR"": 453}"
76,AE,United Arab Emirates,Middle East & North Africa,DEXTROSE,NOW Real Food Dextrose,NOW Real Food · 907 g / 32 oz,733739069252,,,,,https://ae.iherb.com/pr/now-foods-real-food-dextrose-32-oz-907-g/526 https://www.nowfoods.com/products/natural-foods/dextrose,NOW Real Food Dextrose,NOW Real Food,907 g / 32 oz,733739069252,"{""04_POKRYCIE_PR"": 454, ""20_DEKSTROZA_75"": 80}"
76,AE,United Arab Emirates,Middle East & North Africa,TARA,SaporePuro Farina di semi di tara (E417) 50 g,SaporePuro · 50 g,8055728540170,,From abroad,"Sold by BakingWarehouse, Hong Kong",Mix with the dry ingredients and heat the base to 75–80 °C.,https://bakingwarehouse.com/products/tara-gum-50gr-saporepuro https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1,SaporePuro Farina di semi di tara (E417) 50 g,SaporePuro,50 g,8055728540170,"{""04_POKRYCIE_PR"": 455, ""23_TARA_75"": 80}"
77,GB,United Kingdom,Europe,MILK,Arla Cravendale Whole Milk 2L,"Arla Cravendale · 2 L bottle, fresh filtered milk · 3.6% fat",5000181024050,,,,,https://www.arlafoods.co.uk/brands/arla-cravendale/cravendale-whole-milk-2l/,Arla Cravendale Whole Milk 2L,Arla Cravendale,"2 L butelka, świeże filtrowane mleko",5000181024050,"{""04_POKRYCIE_PR"": 114, ""11_MLEKO_75"": 24}"
77,GB,United Kingdom,Europe,CREAM,Łaciata Śmietanka UHT 30% 500 ml,Łaciata · 500 ml · 30% fat,5900820000455,,,,,https://mlekpol.com.pl/index.php/en/produkt/laciata-uht-cream-30/ https://leclerc.com.pl/laciata-smietanka-30,Łaciata Śmietanka UHT 30% 500 ml,Łaciata,500 ml,5900820000455,"{""04_POKRYCIE_PR"": 115, ""14_SMIETANKA_75"": 24}"
77,GB,United Kingdom,Europe,SMP,Milfresh Gold Superior Granulated Skimmed Milk 500 g,Milfresh / Aimia Foods · 500 g; case of 10 × 500 g · 0.8% fat,5060113910714,,,,,https://www.templemanrv.co.uk/nutrition-pdf/9501/ https://www.brake.co.uk/dairy/milk/powder/bulk/milfresh-gold-superior-granulated-skimmed-milk/p/28375,Milfresh Gold Superior Granulated Skimmed Milk 500 g,Milfresh / Aimia Foods,500 g; karton 10 × 500 g,5060113910714,"{""04_POKRYCIE_PR"": 116, ""17_PROSZEK_75"": 24}"
77,GB,United Kingdom,Europe,SUCROSE,White granulated sugar — 100% sugar,Any brand · any pack,,,,,The ingredients should list only sugar (sucrose).,,Biały cukier krystaliczny — 100% cukier,GENERIC,dowolne opakowanie,,"{""04_POKRYCIE_PR"": 117}"
77,GB,United Kingdom,Europe,DEXTROSE,buXtrade Dextrose (Traubenzucker) 25 kg,buXtrade · 25 kg · monohydrate,4260486775762,,From abroad,,,https://buxtrade.de/products/dextrose-traubenzucker https://www.shop-apotheke.com/ernaehrung/upm47YLPU/buxtrade-dextrose-pulver.htm,buXtrade Dextrose (Traubenzucker) 25 kg,buXtrade,25 kg,4260486775762,"{""04_POKRYCIE_PR"": 118, ""20_DEKSTROZA_75"": 24}"
77,GB,United Kingdom,Europe,TARA,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,SaporePuro · 50 g,8055728540170,,From abroad,"Sold by SaporePuro, Italy",Mix with the dry ingredients and heat the base to 75–80 °C.,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1 https://www.unifect.com/products/organic-tara-gum-food-grade/,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,SaporePuro,50 g,8055728540170,"{""04_POKRYCIE_PR"": 119, ""23_TARA_75"": 24}"
78,US,United States,Americas,MILK,Organic Valley Whole Milk Half Gallon,"Organic Valley · 64 fl oz / 1,89 L · 3.3% fat",0093966513004,,,,,https://www.priceritemarketplace.com/sm/planning/rsid/377/product/organic-valley-whole-milk-half-gallon-id-00093966513004 https://www.frysfood.com/p/organic-valley-whole-milk-half-gallon/0009396651300,Organic Valley Whole Milk Half Gallon,Organic Valley,"64 fl oz / 1,89 L",0093966513004,"{""04_POKRYCIE_PR"": 96, ""11_MLEKO_75"": 21}"
78,US,United States,Americas,CREAM,"Brookshire’s Whipping Cream Ultra-Pasteurized, minimum36% milkfat",Brookshire’s · 1 pint (473ml) · 33.3% fat,092825922230,,,,,https://www.freshbybrookshires.com/product/brookshires-whipping-cream-1-pint-id-00092825922230 https://delivery.brookshires.com/store/brookshires/products/18635421-brookshire-s-whipping-cream-ultra-pasteurized-30-milkfat-16-oz,"Brookshire’s Whipping Cream Ultra-Pasteurized, minimum36% milkfat",Brookshire’s,1 pint (473ml),092825922230,"{""04_POKRYCIE_PR"": 97, ""14_SMIETANKA_75"": 21}"
78,US,United States,Americas,SMP,Bob's Red Mill Nonfat Dry Milk Powder,Bob's Red Mill · 22 oz / 624 g · 0% fat,039978115201,,,,,https://www.bobsredmill.com/product/non-fat-dry-milk-powder https://www.vitacost.com/products/bob-s-red-mill-milk-powder-nonfat-dry-22-oz-624-g-97753,Bob's Red Mill Nonfat Dry Milk Powder,Bob's Red Mill,22 oz / 624 g,039978115201,"{""04_POKRYCIE_PR"": 98, ""17_PROSZEK_75"": 21}"
78,US,United States,Americas,SUCROSE,White granulated sugar — 100% sugar,Any brand · any pack,,,,,The ingredients should list only sugar (sucrose).,,Biały cukier krystaliczny — 100% cukier,GENERIC,dowolne opakowanie,,"{""04_POKRYCIE_PR"": 99}"
78,US,United States,Americas,DEXTROSE,BulkSupplements.com Dextrose Crystallized Powder,BulkSupplements.com · 1 kg (2.2 lb) · monohydrate,,DEX1KG,,,,https://www.bulksupplements.com/products/dextrose-powder,BulkSupplements.com Dextrose Crystallized Powder,BulkSupplements.com,1 kg (2.2 lb) — label 005,,"{""04_POKRYCIE_PR"": 100, ""20_DEKSTROZA_75"": 21}"
78,US,United States,Americas,TARA,TIC Pretested® Tara Gum 100,TIC Gums / Ingredion · B2B — pack size per order (not published),,PIN 38930903 · Essex item 1191099,B2B,Sold to businesses via US distributors,Mix with the dry ingredients and heat the base to 75–80 °C.,https://essexfoodingredients.com/product/tic-pretested-tara-gum-100/,TIC Pretested® Tara Gum 100,TIC Gums / Ingredion,B2B — opakowanie według zamówienia; masa niepublikowana,,"{""04_POKRYCIE_PR"": 101, ""23_TARA_75"": 21}"
79,UY,Uruguay,Americas,MILK,La Serenísima Leche Larga Vida Clásica 3% Botella 1 L,La Serenísima · 1 L PET bottle · 3% fat,7790742335500,,,,,https://www.eldorado.com.uy/leche-la-serenisima-larga-vida-entera-1lt/p https://dipiandistribuidora.uy/producto/leche-la-serenisima-3/,La Serenísima Leche Larga Vida Clásica 3% Botella 1 L,La Serenísima,1 L PET bottle,7790742335500,"{""04_POKRYCIE_PR"": 432, ""11_MLEKO_75"": 77}"
79,UY,Uruguay,Americas,CREAM,Conaprole Crema de Leche Ultrapasteurizada 1L,Conaprole · Sachet 1 L · 40.7% fat,7730105011276,,,,,https://www.conaprole.uy/producto/crema-leche-ultrapasteurizada-1l/ https://www.eldorado.com.uy/crema-de-leche-conaprole-1lt/p,Conaprole Crema de Leche Ultrapasteurizada 1L,Conaprole,Sachet 1 L,7730105011276,"{""04_POKRYCIE_PR"": 433, ""14_SMIETANKA_75"": 77}"
79,UY,Uruguay,Americas,SMP,"Bob's Red Mill Milk Powder, Nonfat Dry",Bob's Red Mill / iHerb Uruguay · 624 g · 0% fat,039978115201,,,,,https://www.iherb.com/pr/bob-s-red-mill-milk-powder-nonfat-dry-22-oz-624-g/97753,"Bob's Red Mill Milk Powder, Nonfat Dry",Bob's Red Mill / iHerb Uruguay,624 g,039978115201,"{""04_POKRYCIE_PR"": 434, ""17_PROSZEK_75"": 77}"
79,UY,Uruguay,Americas,SUCROSE,White granulated sugar — 100% sugar,Any brand · any pack,,,,,The ingredients should list only sugar (sucrose).,,Biały cukier krystaliczny — 100% cukier,GENERIC,dowolne opakowanie,,"{""04_POKRYCIE_PR"": 435}"
79,UY,Uruguay,Americas,DEXTROSE,BulkSupplements.com Dextrose Crystallized Powder,BulkSupplements.com · 1 kg (2.2 lb) · monohydrate,,DEX1KG,From abroad,,,https://www.bulksupplements.com/products/dextrose-powder,BulkSupplements.com Dextrose Crystallized Powder,BulkSupplements.com,1 kg (2.2 lb) — label 005,,"{""04_POKRYCIE_PR"": 436, ""20_DEKSTROZA_75"": 77}"
