iso2,priority,region,role,grams,pi_ing,proposal_key,v7_status,requirement_code,requirement,product,brand,pack,ean,v7_market_evidence,v7_technical_fit,v7_deviation,v7_activation_condition,v7_message,final_pr_id,a04_evidence_class,a04_verification_class,a04_best_url
GR,★★★★,EU27,TARA,3,PI-ING-000492,TARA-GR-PRODUCT,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),Τάρα Γκαμ (Tara Gum) NoCarb 100 g,NoCarb,100 g,,LOCAL; Manufacturer declares 19.99 kcal/83.9 kJ per 100 g alongside 86.7 g fiber. Energy is inconsistent with EU fiber-inclusive energy accounting and rejected for normalization. Other macros retained as declared. No exact allergen statement.,SPRZECZNE ŹRÓDŁO: energia została jawnie zastąpiona PI.,0,"ESTIMATED z PI-ING-000492: kcal=180; nasycone=0 /100 g. To model, nie etykieta produktu. Aktywność względna=1 wyłącznie MODEL PI, nie oznaczenie handlowej partii. Dawka odniesienia 3 g/1000 g (0,3%) bez automatycznego skalowania. Lepkość ani 100% składnika nie oznaczają 100% galaktomannanu. Woda 9,5 g/100 g: ESTIMATED z PI; brak oznaczenia produktu. Greek producer catalog with an Athens office, local stockists and B2B links. Exact current stock and delivery date require confirmation.",Reject universal allergen-free claim and borrowed SEMPRE cross-contact warning. This is not Chios mastiha. Unverified barcode omitted.,AUTO PO AKCEPTACJI,BRAK,NO_EAN_IN_V7,https://nocarb.gr/product/tara-gam-100g/
IN,★★★★,SOUTH_ASIA,MILK,672,PI-ING-000236,MILK-GTIN-8901262152983,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Amul Homogenised Cow Milk 1L Tetra Pak,Amul,"1 L, karton Tetra Pak UHT",8901262152983,"BigBasket oferuje Amul Homogenised Cow Milk 1L w Indiach. Zdjęcie nr3 opakowania: odczytany EAN 8901262152983 i nadruk FOR SALE IN INDIA ONLY. Zdjęcie nr4: skład, 3.5% minimum fat i SNF8.5%. Zdjęcie nr5: kompletna etykieta, amount per100mL: 62kcal, 3.5g fat, 2.0g saturated, 4.7g carbohydrate, 4.7g total sugars, 3.0g protein, 44mg sodium. Sól=44mg×2.5/1000=0.11g. Błonnik nie zadeklarowany. Billclap PP Supermarket niezależnie potwierdza kod i opakowanie1L. Zdjęcia zapisane lokalnie jako amul3.jpg/amul4.jpg/amul5.jpg w gelato_global_work.",WŁASNY PROFIL PR — przeliczenie z rzeczywistej etykiety,0,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Zamiana błędnie opisanego Amul Taaza na identyfikowalne mleko krowie Amul UHT3.5% w kartonie1L. Nie przenoszono etykiety z pouch500ml. Odrzucono błędny opis Buffalo dla tego EAN w ikart, ponieważ fizyczne zdjęcie BigBasket i dwóch innych detalistów pokazują Cow Milk.",AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.billclap.com/business/88521/pp-supermarket/products/1643849/amul-cow-milk-1l
IN,★★★★,SOUTH_ASIA,CREAM,130,PI-ING-000180,CREAM-GTIN-3161911703385,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Elle & Vire Professionnel Excellence Whipping Cream 35%,Elle & Vire Professionnel,1 L Tetra Pak,3161911703385,"Delta Nutritives Indian importer e-shop offers named Excellence35% 1L French cream at INR939; corporate range confirms exact35%1L. Manufacturer current page links technical and nutritional PDFs and states new packaging same recipe. Technical PDF gives unit GTIN3161911703385 (1L, net989g); nutrition PDF all7 fields per100g. Do not use 12-unit caseGTIN03451796012444.",WŁASNY PROFIL PR — rzeczywista etykieta,5,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Replaces unsupported Oldenburger30. Amul30 is closer nominalfat but its exact250ml label omits total sugars and sodium/salt. Selected complete plain dairy Excellence35. Some Asian reseller titles describe35.1%; this record uses explicitly35% Delta product and manufacturer35% profile, not reseller35.1 values.",AUTO PO AKCEPTACJI,LEAD,EAN_ONLY_ECHOED_FROM_URL_OR_QUERY,https://www.elle-et-vire.com/int/en/pro/creams/products/excellence-whipping-cream-35fat/
IN,★★★★,SOUTH_ASIA,SMP,35,PI-ING-000270,SMP-GTIN-08901262110068,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Sagar Skimmed Milk Powder Pouch,Amul / Sagar,500 g,8901262110068,"Oficjalny sklep Amul: 500g, SKU SMPCP60_01, milk solids, lokalna oferta. Producent Dudhsagar: tabela per 100g suchego produktu (357kcal, fat1, sat0.6, carbs52, sugars52, protein35, sodium450mg). KiranaMarket wiąże kod 8901262110068 z opakowaniem 500g.",Własny profil SMP — Engine przelicza rzeczywiste dane i jawne estymacje,0.19999999999999996,błonnik: PI-ING-000270 (0 /100 g).,"EAN użytkownika potwierdzony. Dopuszczalny najbliższy SMP 1,0% zamiast PI 0,8%.",AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://kiranamarket.com/amul-sagar-skim-milk-powder-500g/
IN,★★★★,SOUTH_ASIA,DEXTROSE,30,PI-ING-000494,DEX-IN-PRODUCT,WYMAGA_GTIN,GTIN_MISSING,barcode not established for the chosen pack — label photo or market page printing the GTIN,Gujarat Ambuja Dextrose Monohydrate Powder,Gujarat Ambuja / GAEL,25 kg bag; available also 50 kg (supplier listing),,"Karta techniczna producenta wprost Dextrose Monohydrate; wilgotność 7,5–9,5%, sucha substancja 90,5–92,5%.",Postać monohydrat; NIP i model aktywności osobno,0,"PI-ING-000494 uzupełnia: błonnik=0 /100g. To oszacowanie, nie deklaracja etykiety. MODEL PI: 90,9g aktywnej dekstrozy +9,1g wody/100g; nie jest pomiarem partii. Czystość suchej masy i zaokrąglone cukry NIP nie zastępują CoA. B2B, dostawca Akshar podaje MOQ 5000 kg. Woda 9,1% może być modelem recepturowym; realna karta określa zakres 7,5–9,5%, a nie stałe 9,1%. NIP91,5g pochodzi z niedatowanej karty GAEL na Leroma; nie traktować jako potwierdzenia stałej wilgotności8,5%. Karta podaje sprzeczne limity siarczynów<10mg/kg i20ppm.",Zastępuje Glucon-D Regular i Tangy Orange: napoje z dodatkami nie są czystą dekstrozą. Przedstawione wcześniej EAN dotyczą mieszanin.,AUTO PO AKCEPTACJI,BRAK,NO_EAN_IN_V7,https://www.ambujagroup.com/assets/tds-file/tds-dextrose-monohydrate-powder.pdf
IN,★★★★,SOUTH_ASIA,TARA,3,PI-ING-000492,TARA-IN-PRODUCT,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),Tara Gum Food Grade,Meron,25 kg Kraft bag / corrugated carton,,"B2B; Direct Marine Hydrocolloids catalogue gives Meron Tara Gum25kg, Food Grade, origin Made in India. A company sales listing offers enquiry and domestic product. No product nutrition or barcode in reviewed main supplier entry.","Energia źródła, jeśli dostępna; brakujące pola z PI. Nie narzucano zgodności różnych konwencji znakowania.",0,"ESTIMATED z PI-ING-000492: kcal=180; tłuszcz=0.5; nasycone=0; węglowodany dostępne=1.5; cukry=0; białko=2; sól=0; błonnik=86.5 /100 g. To model, nie etykieta produktu. Aktywność względna=1 wyłącznie MODEL PI, nie oznaczenie handlowej partii. Dawka odniesienia 3 g/1000 g (0,3%) bez automatycznego skalowania. Lepkość ani 100% składnika nie oznaczają 100% galaktomannanu. Woda 9,5 g/100 g: ESTIMATED z PI; brak oznaczenia produktu. Local Indian supplier quotation; bulk25kg pack. Confirm current batch COA, food-grade identity and full single-ingredient specification when ordering.",Replaced vague IndiaMart/import lead with named local bulk product. Did not borrow data from adjacent guar/xanthan/gellan entries; their viscosity/moisture data do not belong to tara gum.,AUTO PO AKCEPTACJI,BRAK,NO_EAN_IN_V7,https://www.agaragar.in/gums.html
ID,★★★★,ASEAN,MILK,672,PI-ING-000236,MILK-GTIN-8993351121307,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Greenfields Full Cream UHT Milk 1L,Greenfields,"1 L, karton UHT",8993351121307,"Shopifull: exact EAN8993351121307, 1L, produkt Indonezji, skład fresh milk, pełna tabela dla250ml: 160kcal; fat9g; sat6g; carbs12g; sugars12g; protein8g; fiber0g; sodium90mg. Wszystkie wartości podzielone przez2.5, sól następnie wyliczona sodium×2.5/1000. Asba Jaya Berkah w Dżakarcie publikuje ten sam profil dla1L; ma chwilowy brak zapasu. Redmed Surabaya i oferta dostawcy PT Jaya Utama Santikah: lokalne katalogi potwierdzają ten sam EAN i1L. Oficjalny Greenfields potwierdza UHT full cream3.5% nominalnie. Wartość fat3.6g/100ml pochodzi z zaokrąglonej deklaracji9g/250ml, bez podmieniania na nominalne3.5g.",WŁASNY PROFIL PR — przeliczenie z rzeczywistej etykiety,0.10000000000000009,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Zamiana wcześniejszego Greenfields Fresh na Greenfields UHT1L, dla którego można powiązać pełny profil i EAN. Na części rynku nowsze opakowania950ml: nie przenoszono ich danych do wariantu1L.",AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://shopifull.com/product/greenfields-full-cream-uht-milk-1ltr/
ID,★★★★,ASEAN,CREAM,130,PI-ING-000180,CREAM-GTIN-5701215046375,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Emborg Natural Whipping Cream UHT 35.1% 200 ml,Emborg,200 ml,5701215046375,"Current official Emborg Natural Whipping Cream page (March 2026) explicitly lists 200 ml and 1 L European cow-milk cream, milk allergen and full per100ml table:1387kJ/337kcal,F35.1,Sat22,C3.3,Sugar3.3,Fibre0,P2.1,Salt0.07. Exact consumer pack GTIN corroborated by primary Tops/Maxmart/Meatup retailer. Local market source(s) identify same natural UHT dairy whipping cream and matching consumer pack, with sale listing; see URLs. Manufacturer’s explicitly stated kcal retained, not recomputed from independently rounded kJ. AEON Indonesia direct product page confirms Emborg200ml stock at Rp52000, SKU7719165.",WŁASNY PROFIL PR — rzeczywista etykieta,5.100000000000001,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,Replaces unsupported regional Oldenburger30 candidate with verified locally listed plain dairy cream35.1. Search did not establish local Oldenburger30 exact SKU; no assertion that all possible30 products are unavailable. Source35.1 actual fat retained. No vegetable-fat or sweetened whipping toppings used.,AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://maxmartonline.com/emborg-whipping-cream-200ml
ID,★★★★,ASEAN,SMP,35,PI-ING-000270,SMP-GTIN-09556958338807,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),Sunlac Low Fat Instant Skim Milk Powder,Sunlac,700 g,9556958338807,"Lokalna oferta indonezyjska PROMO TOKO WIJAYA BSD, strona 2 kategorii mlecznej: SUSU SUNLAC 700GRAM, Barcode 9556958338807, Stok 12, cena Rp129.000. Dodatkowo Shopee Indonesia: TOKO WIJAYA w Tangerang Selatan oraz Royal Golden Mart w Medan oferują dokładne 700g. Parametry identycznego produktu 700g ze strony marki/dystrybutora Dailylac; pochodzenie NZ i 100% SMP potwierdza Sunlac.",Własny profil SMP — Engine przelicza rzeczywiste dane i jawne estymacje,0.09999999999999998,"Nasycone: 0,625 × tłuszcz (proporcja z pełnej etykiety Régilait 0,5/0,8); PI ma niewiarygodne 0. Cukry: MIN(PI 51 g, węglowodany PR). błonnik: PI-ING-000270 (0 /100 g). Dostępność importowanego produktu zależy od sklepu; nie jest to dowód ogólnokrajowej dystrybucji.",Nie potwierdzono podanego Nestlé EAN 8992696522435. Zastąpiono zweryfikowanym czystym SMP Sunlac o zgodnym EAN i lokalnej ofercie.,AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://store18714.store.link/category/promo-susu-beli-1-lebih-murah?page=2
ID,★★★★,ASEAN,DEXTROSE,30,PI-ING-000494,DEX-ID-PRODUCT,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),Dextrose Monohydrate – PT Lam Seng Hang Indonesia,,25 kg PP bag,,Własna strona dystrybutora wprost opisuje purified and crystallized D-glucose containing one molecule of water of crystallization.,Postać monohydrat; NIP i model aktywności osobno,0,"PI-ING-000494 uzupełnia: kcal=364; tłuszcz=0; nasycone=0; węglowodany=90.9; cukry=90.9; białko=0; sól=0; błonnik=0 /100g. To oszacowanie, nie deklaracja etykiety. MODEL PI: 90,9g aktywnej dekstrozy +9,1g wody/100g; nie jest pomiarem partii. Czystość suchej masy i zaokrąglone cukry NIP nie zastępują CoA. B2B; marka producenta, brak dodatków i specyfikacja danej partii do potwierdzenia u LSH.",Zastępuje Gluco V.D. (dodatki witaminy D i wapnia) oraz nieudokumentowaną czystość R&W gula donat. Nie używać ogólnej nazwy cukru do pączków jako dowodu monohydratu.,AUTO PO AKCEPTACJI,BRAK,NO_EAN_IN_V7,https://www.lsh-indonesia.com/product/dextrose-monohydrate/
ID,★★★★,ASEAN,TARA,3,PI-ING-000492,TARA-ID-PRODUCT,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),Tara Gum,Dupont — named by distributor,25 kg,,"B2B; Indexed supplier page names product Tara Gum, Dupont, Amerika and25kg. The same page gives Jakarta office and Tangerang warehouse and describes importing food ingredients. Direct fetch was403; cached search record provided the product detail.","Energia źródła, jeśli dostępna; brakujące pola z PI. Nie narzucano zgodności różnych konwencji znakowania.",0,"ESTIMATED z PI-ING-000492: kcal=180; tłuszcz=0.5; nasycone=0; węglowodany dostępne=1.5; cukry=0; białko=2; sól=0; błonnik=86.5 /100 g. To model, nie etykieta produktu. Aktywność względna=1 wyłącznie MODEL PI, nie oznaczenie handlowej partii. Dawka odniesienia 3 g/1000 g (0,3%) bez automatycznego skalowania. Lepkość ani 100% składnika nie oznaczają 100% galaktomannanu. Woda 9,5 g/100 g: ESTIMATED z PI; brak oznaczenia produktu. Local Jakarta/Tangerang food ingredient distributor; request exact food-grade tara-only specification and COA before ordering. No claim of consumer shelf availability.",Removed unrelated Rafex barcode5902888156891 and unsupported DPO/Brenntag/Tokopedia availability claims. No invented cross-contact warning or hypoallergenic claim.,AUTO PO AKCEPTACJI,BRAK,NO_EAN_IN_V7,https://sumberberkatingredia.com/produk/tara-gum/
IS,★★★★,EEA_NON_EU,MILK,672,PI-ING-000236,MILK-GTIN-5690527101011,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",MS Nýmjólk 1 l,MS,"1 L karton, produkt MS nr0101",5690527101011,"Oficjalna karta MS produktu0101 ma Nýmjólk1L, strikamerki5690527101011 i kompletną tabelę100g:280kJ/67kcal,fat3.9,sat2.3,carbs/sugars4.7,protein3.3,salt0.1. Islandzki monitoring cen ASÍ wiąże tę samą nazwę1L z dokładnym barcode; Neytandinn potwierdza bieżące oferty m.in.Bónus/Krónan/Nettó.",WŁASNY PROFIL PR — przeliczenie z rzeczywistej etykiety,0.3999999999999999,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Pozostaje lokalne3.9%, zgodnie ze zgodą na najbliższy powszechny tłuszcz. EAN potwierdzony na oficjalnej stronie i w islandzkiej bazie cen; nie mylić z wariantem wzbogaconym D lub lactose-free.",AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.ms.is/vorur/vara/nymjolk-1-l
IS,★★★★,EEA_NON_EU,CREAM,130,PI-ING-000180,CREAM-GTIN-5690527172011,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",MS Rjómi 36% 500 ml,MS,500 ml,5690527172011,"MS Iceland manufacturer product0172 explicitly500ml,36%pasteurizedcream,full7per100g. Barcode5690527172011 is in page SVG id and embeddedproductJSON. Official Icelandic manufacturer distributeslocally and lists Iceland product catalogue.",WŁASNY PROFIL PR — rzeczywista etykieta,6,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,Corrects user incompatible250mlbarcode. New exact500ml GTIN5690527172011; do not use5690516002503. Target30 nearest verified ordinary36% cream.,AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.ms.is/vorur/vara/rjomi-500-ml
IS,★★★★,EEA_NON_EU,SMP,35,PI-ING-000270,SMP-GTIN-05690516075156,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Undanrennuduft úða/iðn 25 kg,MS Mjólkursamsalan,25 kg,5690516075156,"Oficjalna karta produktu: SKU7515, worek25kg, skład i komplet7makro100g suchego proszku. Oficjalny HTML ms.is łączy title25kg, sku7515 i barcode5690516075156; ten sam kod identyfikuje SVG kodu kreskowego.",Własny profil SMP — Engine przelicza rzeczywiste dane i jawne estymacje,0,"błonnik: PI-ING-000270 (0 /100 g). B2B, worek25kg.",ODT podał niepowiązany EAN4025084160149 dla rzekomego opakowania1kg. Weryfikowalny wariant25kg ma oficjalny EAN5690516075156 i SKU7515.,AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.ms.is/vorur/vara/undanrennuduft-uda-idn-25-kg
IS,★★★★,EEA_NON_EU,DEXTROSE,30,PI-ING-000494,DEX-GTIN-05060326271725,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Dextrose Powder Unflavoured 1 kg,HSN Raw Series,1 kg,5060326271725,Tylna etykieta tego samego opakowania 1 kg z EAN 5060326271725: Ingredients: Dextrose monohydrate. Oficjalna karta potwierdza C6H12O6 × H2O.,Postać monohydrat; NIP i model aktywności osobno,0,"PI-ING-000494 uzupełnia: błonnik=0 /100g. To oszacowanie, nie deklaracja etykiety. MODEL PI: 90,9g aktywnej dekstrozy +9,1g wody/100g; nie jest pomiarem partii. Czystość suchej masy i zaokrąglone cukry NIP nie zastępują CoA. Import detaliczny z Hiszpanii do Islandii; dostawa potwierdzona polityką HSN, koszt ustalany przy zamówieniu. Dane dotyczą zdjęcia oznakowanego opakowania; aktualną etykietę partii należy sprawdzić przy zakupie.",Odrzucono tabletki Dextro Energy z ODT oraz lokalny Katla 25 kg bez potwierdzonej hydratacji. Wybrano czysty monohydrat z udokumentowaną dostawą do Islandii. Doniesienia o 399 kcal/100 g nie zastąpiły czytelnej etykiety tego konkretnego opakowania.,AUTO PO AKCEPTACJI,LEAD,PAGE_WITHOUT_EAN,https://storage.googleapis.com/catalog-pictures-carrefour-es/catalog/pictures/hd_1500x_/5060326271725_3.jpg
IS,★★★★,EEA_NON_EU,TARA,3,PI-ING-000492,TARA-MP-1508-50,WYMAGA_DOSTAWY,LOCAL_PURCHASE_PATH_MISSING,no evidenced local purchase/delivery path in this market,Pure Tara Gum Powder 50 g,Modernist Pantry,50 g (oferta marketplace opisuje także jako 2 oz),819543011967,"UNCONFIRMED; Zweryfikowano 08.09.2026. Tożsamość 50 g oraz SKU1508-50 potwierdza producent; listing Ubuy wskazuje markę, krajowy rynek Iceland, cenę ISK i import z USA. Nie użyto błędnych pól marketplace masy produktu 39,97 g ani paczki 1lb jako masy netto. Źródłowa strona producenta udostępnia Spec/SDS/COA/Misc poprzez Google Drive, ale treść dokumentów nie była publicznie odczytywalna w tej kontroli.",ENERGIA DO WYJAŚNIENIA: etykieta 360 kcal/100 g; available carbs 0 g po odjęciu błonnika. Zachowano deklarowaną energię; przeliczenie 9/4/4/2 daje 187 kcal. Różna konwencja energii błonnika — nie używać do automatycznego znakowania UE.,0,"Wszystkie 8 pól z etykiety/TDS lub jawnego przeliczenia porcji/sodu/błonnika. Aktywność względna=1 wyłącznie MODEL PI, nie oznaczenie handlowej partii. Dawka odniesienia 3 g/1000 g (0,3%) bez automatycznego skalowania. Lepkość ani 100% składnika nie oznaczają 100% galaktomannanu. Woda 9,5 g/100 g: ESTIMATED z PI; brak oznaczenia produktu. Konkretny listing Ubuy Iceland w ISK, opisany jako import z US z kosztami wysyłki i cła obliczanymi w checkout. Widoczna oferta nie stanowi gwarancji zapasu w Islandii; data dostawy w indeksowanej wersji jest nieaktualna. Potwierdzić bieżącą wysyłkę i masę netto przy zamówieniu. Oferta Ubuy pozostaje kandydatem importowym: nie zweryfikowano przyjęcia konkretnego zamówienia do Islandii.",Zastąpiono ogólną sugestię szeroko dostępnej Sosa konkretnym potwierdzonym listingiem importowym. Kod Sosa8414933014454 nie dotyczy Modernist Pantry. Nie przepisano niezweryfikowanego UPC811234023249 z materiału wejściowego. Etykieta producenta dokładnego wariantu 50 g zamyka UPC i NIP; dostępne węglowodany=85−85=0 g.,AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://modernistpantry.com/products/tara-gum.html
