iso2,priority,role,ean,rcn_range,v7_status,product,verification_class,evidence_class,best_url,http,source_type,page_market,market_by,evidence_method,price_currency,ean_context,page_title,html_sha256_16,evidence_utc,urls_checked,hosts_carrying_ean
SK,★★★★,TARA,,,WYMAGA_ETYKIETY,Guma Tara Valknut / Tara guma Valknut,NO_EAN_IN_V7,BRAK,https://www.valknut.sk/tara-guma-valknut/,200,DIRECT,SK,CCTLD,RAW_HTML,EUR,,Tara guma Valknut - Valknut.sk,9d51da955c36011d,2026-09-10T13:40:27Z,3,
SI,★★★★,MILK,3838800040578,NO,KANDYDAT_PR,"Alpsko mleko polnomastno 3,5% 1 L",EAN_ON_MARKET_PAGE,CONFIRMED,https://online.spar.si/p/alpsko-mleko-polnomastno-35-mm-1l-266388,200,DIRECT,SI,CCTLD,RAW_HTML,EUR,"03e\u003c/body\u003e\u003c/html\u003e\"",\""sku\"":\""266388\"",\""ean\"":[\""3838800040578\"",\""3838800040585\""","ALPSKO MLEKO POLNOMASTNO 3,5% M.M., 1L",757da7da31705894,2026-09-10T13:38:13Z,5,online.spar.si
SI,★★★★,CREAM,3838800033754,NO,KANDYDAT_PR,Mu Cuisine Alpska smetana za stepanje 33%,EAN_ON_MARKET_PAGE,CONFIRMED,https://mercatoronline.si/izdelek/5068345/alpska-smetana-za-stepanje-33-m-m-mu-cuisine-500-ml,200,DIRECT,SI,CCTLD,RAW_HTML,,"12 col-md-12 lib-cart"" data-item-id=""5068345"" data-gtin=""3838800033754""> <div ","Alpska smetana za stepanje, 33 % m.m., Mu Cuisine, 500 ml",de5ff4572d6068f4,2026-09-10T13:38:00Z,2,incomepro.si;mercatoronline.si
SI,★★★★,SMP,3831040010028,NO,KANDYDAT_PR,Posneto mleko v prahu,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.pomurske-mlekarne.si/posneto-mleko-v-prahu/,200,DIRECT,SI,CCTLD,RAW_HTML,,"<td>1,1 g</td> </tr> </tbody> </table> <dl> <dt>Koda</dt> <dd>400 g - 3831040010028<br />25 kg - 383104",Posneto mleko v prahu - Pomurske mlekarne,1bb503ccefef2af5,2026-09-10T13:39:59Z,3,mercatoronline.si;www.pomurske-mlekarne.si
SI,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
SI,★★★★,DEXTROSE,8588006139983,NO,KANDYDAT_PR,"Dekstroza - GymBeam, bez dodatków smakowych",EAN_ON_MARKET_PAGE,CONFIRMED,https://gymbeam.si/dekstroza-gymbeam.html,200,DIRECT,SI,CCTLD,RAW_HTML,EUR,"ewCondition"",""availability"":""https:\/\/schema.org\/InStock"",""gtin13"":""8588006139983"",""sku"":""5207""}],""pr",Dekstroza - GymBeam | GymBeam.si,2bd54b1bb7976918,2026-09-10T13:37:40Z,1,gymbeam.si
SI,★★★★,TARA,8055728540170,NO,KANDYDAT_PR,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1,200,DIRECT,,GENERIC_TLD,RAW_HTML,EUR,"0,""compare_at_price"":null,""inventory_management"":""shopify"",""barcode"":""8055728540170"",""featured_media"":{",Tara Seed Flour | SaporePuro,41be4c71cd4a344d,2026-09-10T13:38:23Z,6,saporepuro.com
HK,★★★★,MILK,4036300110671,NO,KANDYDAT_PR,Oldenburger UHT Full Cream Milk 3.5% fat — SKU 11067,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.oldenburger-professional.com/media/13/8d/af/1696234639/OLB%20Assortmentlist%202023_2024_combined.pdf,200,DIRECT,,GENERIC_TLD,RAW_HTML,,479 4007929057197 04012091 4036300069450 4036300669452 04012091 4036300110671 4036300669452 040,,6a26771c16329e69,2026-09-10T13:39:56Z,4,www.oldenburger-professional.com
HK,★★★★,CREAM,5701215046375,NO,KANDYDAT_PR,Emborg Natural Whipping Cream,MARKET_PAGE_WITHOUT_EAN,LEAD,https://www.twinsbakingsupplies.com/en/product-page/emborg%E6%B7%A1%E5%BF%8C%E5%BB%89-1,200,DIRECT,HK,CURRENCY,BROWSER_DOM,HKD,,Whipping Cream - Emborg/200mL | Twins Baking Supplies,,2026-09-10T14:01Z,3,
HK,★★★★,SMP,9300639999005,NO,KANDYDAT_PR,Devondale Instant Skim Milk Powder,EAN_ON_MARKETPLACE_MARKET_PAGE,LEAD,https://www.hktvmall.com/hktv/en/main/Longview/s/H7814001/Personal-Care-%26-Health/Personal-Care-%26-Health/Health/Milk-Powder/9300639999005-Instant-Skim-Milk-Powder-High-Calcium-1KG-Parallel-Import-Expiry-Date-032025/p/H7814001_S_AA28056000001,200,MARKETPLACE,HK,ADDRESS_COUNTRY,RAW_HTML,HKD,e/ns/fb# article: http://ogp.me/ns/article#'> <title>DEVONDALE | 9300639999005 Instant Skim Milk P,DEVONDALE | 9300639999005 Instant Skim Milk Powder High Calcium 1KG [Parallel Import] Expi,58fe9872fe1b350d,2026-09-10T13:39:25Z,4,www.hktvmall.com
HK,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
HK,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Dextrose powder (Dextrose Monohydrate) 20kg,NO_EAN_IN_V7,BRAK,https://bakingwarehouse.com/products/dextrose-powder-dextrose-monohydrate-20kg,200,DIRECT,,GENERIC_TLD,RAW_HTML,CONVERTED:EUR;EUR,,Dextrose powder (Dextrose Monohydrate) 20kg | Bulk Dextrose | Bakingwarehouse - BakingWare,97ab05c0550fe23d,2026-09-10T13:37:09Z,2,
HK,★★★★,TARA,8055728540170,NO,KANDYDAT_PR,Tara Gum 50gr. / Gomma di Tara E417,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://saporepuro.myshopify.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1,200,DIRECT,,GENERIC_TLD,RAW_HTML,EUR,"0,""compare_at_price"":null,""inventory_management"":""shopify"",""barcode"":""8055728540170"",""featured_media"":{",Tara Seed Flour | SaporePuro,5f28b11dbdcd7cd4,2026-09-10T13:38:24Z,6,saporepuro.com;saporepuro.myshopify.com
LK,★★★★,MILK,4792116211000,NO,KANDYDAT_PR,Ambewela Fresh Milk Full Cream UHT Treated 1000 ml,EAN_ON_MARKET_PAGE,CONFIRMED,https://mart.mrdeal.lk/product/ambewela-fresh-milk-full-cream-1l/4792116211000,200,DIRECT,LK,CCTLD,RAW_HTML,," <input class=""cart-plus-minus-box"" data-code=""'4792116211000'"" type=""number"" nam",AMBEWELA FRESH MILK FULL CREAM 1L | Mr. Deal Mart,da01fc787435a7d2,2026-09-10T13:37:56Z,5,mart.mrdeal.lk;world.openfoodfacts.org
LK,★★★★,CREAM,5700426230177,NO,KANDYDAT_PR,Puck Whipping Cream UHT 34% minimum fat,EAN_ON_FOREIGN_MARKET_PAGE,LEAD,https://www.grandiose.ae/puck-whipping-cream-200ml0177,200,DIRECT,AE,CCTLD,RAW_HTML,AED,"on towishlist"" data-product-id=""125363"" data-product-sku=""5700426230177"" ",Puck Whipping Cream - Grandiose.ae,72df85350e8f0a57,2026-09-10T13:39:23Z,7,www.grandiose.ae
LK,★★★★,SMP,733739058324,NO,KANDYDAT_PR,Real Food Organic Non-Fat Dry Milk Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.nowfoods.com/products/natural-foods/non-fat-dry-milk-powder-organic,200,DIRECT,,GENERIC_TLD,BROWSER_DOM,USD,"data-destini-association=""default"" data-destini-apo=""733739058324""",Milk Powder | Powdered Milk | Organic Dry Milk Powder | NOW Foods,,2026-09-10T14:01Z,3,www.nowfoods.com
LK,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
LK,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Likemta Dextrose Monohydrate,NO_EAN_IN_V7,BRAK,https://www.likemta.com/food-ingredient/sweeteners/dextrose-monohydrate/,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,Dextrose Monohydrate - Likemta Holdings,2d11d368313439b6,2026-09-10T13:39:42Z,1,
LK,★★★★,TARA,653981866129,NO,WYMAGA_ETYKIETY,Organic Tara Gum Powder,PAGE_WITHOUT_EAN,LEAD,https://www.happyandes-usa.com/products/organic-tara-gum/,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,Organic Tara Gum &#8211; Happy Andes,2bae77d9483fbb07,2026-09-10T13:39:24Z,3,
TH,★★★★,MILK,8850329120116,NO,KANDYDAT_PR,Meiji Pasteurized Fresh Milk,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.tops.co.th/th/meiji-pasteurized-milk-plain-200cc-8850329120116,200,DIRECT,TH,CCTLD,BROWSER_DOM,THB,"""sku"":""8850329120116"",""brand"":{""@type""",ซื้อ เมจินมสดรสจืด 200ซีซี ออนไลน์ | TOPS ONLINE,,2026-09-10T14:05Z,4,www.tops.co.th
TH,★★★★,CREAM,3412290032215,NO,KANDYDAT_PR,Paysan Breton UHT Cooking & Whipping Cream 30%,PAGE_WITHOUT_EAN,LEAD,https://cdn.shopify.com/s/files/1/1575/0603/files/afff2bdbe0c3a9dc388d388e7964416ea6e037cc_PAYC002_2.jpg?v=1786035968&width=1600,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,,18cac736e5d46708,2026-09-10T13:37:16Z,3,
TH,★★★★,SMP,0733739058324,NO,KANDYDAT_PR,NOW Foods Real Food Organic Non-Fat Dry Milk Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.nowfoods.com/products/natural-foods/non-fat-dry-milk-powder-organic,200,DIRECT,,GENERIC_TLD,BROWSER_DOM,USD,"data-destini-association=""default"" data-destini-apo=""733739058324""",Milk Powder | Powdered Milk | Organic Dry Milk Powder | NOW Foods,,2026-09-10T14:01Z,3,www.nowfoods.com
TH,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
TH,★★★★,DEXTROSE,2055040011118,YES,WYMAGA_ETYKIETY,Dextrose Monohydrate 1kg,SOURCE_NOT_READABLE,LEAD,https://www.chemipan.com/a/index.php?Itemid=384&lang=en-gb&option=com_virtuemart&view=productdetails&virtuemart_category_id=0&virtuemart_product_id=6711,BROWSER_INCONCLUSIVE,DIRECT,,GENERIC_TLD,BROWSER_DOM,,,INCONCLUSIVE: bot-challenge interstitial rendered instead of the product page (interstitia,7c90425860e5b38b,2026-09-10T14:01Z,4,
TH,★★★★,TARA,2033200071103,YES,WYMAGA_ETYKIETY,Tara Gum (China) 25g. A M,SOURCE_NOT_READABLE,LEAD,https://www.chemipan.com/a/index.php?lang=en-gb&option=com_virtuemart&view=productdetails&virtuemart_category_id=126&virtuemart_product_id=17389,BROWSER_INCONCLUSIVE,DIRECT,,GENERIC_TLD,BROWSER_DOM,,,INCONCLUSIVE: bot-challenge interstitial rendered instead of the product page (interstitia,efc715e48723761a,2026-09-10T14:01Z,4,
TW,★★★★,MILK,4955447100416,NO,KANDYDAT_PR,Hokkaido Hidaka 3.6 Long Life Milk 200 ml,EAN_ON_MARKET_PAGE,CONFIRMED,https://shop.use.com.tw/products/%E5%8C%97%E6%B5%B7%E9%81%93%E6%97%A5%E9%AB%9836%E7%89%9B%E4%B9%B3,200,DIRECT,TW,CCTLD,RAW_HTML,TWD,"ha=4826fcadf86809cb"",""description"":"""",""brand"":""友士USE_pGallery"",""sku"":""4955447100416"",""offers"":{""@type"":",北海道日高3.6牛乳 友士USE_pGallery,64ca0f41d127d26e,2026-09-10T13:38:28Z,6,shop.use.com.tw;www.tajimaya-cc.net
TW,★★★★,CREAM,4036300003249,NO,KANDYDAT_PR,Oldenburger Whipping Cream 35% fat UHT (Shani),EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.oldenburger-professional.com/media/13/8d/af/1696234639/OLB%20Assortmentlist%202023_2024_combined.pdf,200,DIRECT,,GENERIC_TLD,RAW_HTML,," 120 x 80 x 111.6 approx. 583 kg approx. 632 kg EN, TW 04015031 4036300003249 4036300121974 Old",,6a26771c16329e69,2026-09-10T13:39:56Z,3,www.oldenburger-professional.com
TW,★★★★,SMP,4711257007419,NO,KANDYDAT_PR,克寧100%純脫脂奶粉 (KLIM 100% Pure Skimmed Milk Powder),MARKET_PAGE_WITHOUT_EAN,LEAD,https://www.etmall.com.tw/i/7872702,200,DIRECT,TW,CCTLD,BROWSER_DOM,TWD,,克寧100%純脫脂奶粉750g|ETMall東森購物網,,2026-09-10T14:05Z,3,
TW,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
TW,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,食品級 葡萄糖 (單水葡萄糖・一水葡萄糖) 1kg,NO_EAN_IN_V7,BRAK,https://www.sese.tw/product.php?pid_for_show=7262,200,DIRECT,TW,CCTLD,RAW_HTML,TWD,,食品級 葡萄糖 (單水葡萄糖.一水葡萄糖):順億化工,4be3a4d65d46b57a,2026-09-10T13:40:06Z,2,
TW,★★★★,TARA,8055728540170,NO,KANDYDAT_PR,Tara Gum 50gr. / Gomma di Tara E417,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://saporepuro.myshopify.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1,200,DIRECT,,GENERIC_TLD,RAW_HTML,EUR,"0,""compare_at_price"":null,""inventory_management"":""shopify"",""barcode"":""8055728540170"",""featured_media"":{",Tara Seed Flour | SaporePuro,5f28b11dbdcd7cd4,2026-09-10T13:38:24Z,6,saporepuro.com;saporepuro.myshopify.com
TN,★★★★,MILK,8002670165395,NO,KANDYDAT_PR,Granarolo Bio Latte Biologico Intero 1 L,EAN_ON_FOREIGN_MARKET_PAGE,LEAD,https://www.tiportolaspesa.it/negozio/freschissimi/latticini/latte-e-panna-fresca/latte-fresco-intero-granarolo-bio-lt-1-2/,200,DIRECT,IT,CCTLD,RAW_HTML,EUR,"roduct_meta""> <span class=""sku_wrapper"">COD: <span class=""sku"">8002670165395</span></span> <",Latte fresco intero Granarolo BIO lt.1 - www.tiportolaspesa.it,3a35eb6191f9e6a8,2026-09-10T13:40:17Z,6,www.riboscuola.it;www.tiportolaspesa.it
TN,★★★★,CREAM,3412290032215,NO,KANDYDAT_PR,Paysan Breton La Crème Pâtisserie & Cuisine UHT 30%,PAGE_WITHOUT_EAN,LEAD,https://bf1af2.akinoncloudcdn.com/products/2025/03/28/87485/697134c3-73cd-408b-8a68-2100017edff8_size1920_cropCenter.jpg,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,,9222f33f0d027bc7,2026-09-10T13:37:12Z,5,
TN,★★★★,SMP,733739058324,NO,KANDYDAT_PR,NOW Real Food Organic Non-Fat Dry Milk Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.nowfoods.com/products/natural-foods/non-fat-dry-milk-powder-organic,200,DIRECT,,GENERIC_TLD,BROWSER_DOM,USD,"data-destini-association=""default"" data-destini-apo=""733739058324""",Milk Powder | Powdered Milk | Organic Dry Milk Powder | NOW Foods,,2026-09-10T14:01Z,3,www.nowfoods.com
TN,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
TN,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Dextrose en Poudre – Sucre Technique pour Glaces,NO_EAN_IN_V7,BRAK,https://ben-yaghlane.com/products/agar-agar-vegan-poudre-gelifiante-copie,200,DIRECT,TN,CURRENCY,RAW_HTML,TND,,"Dextrose en Poudre – Sucre Technique pour Glaces, Pâtisserie et Confis &ndash; Ben Yaghlan",0c9a7e073def602b,2026-09-10T13:37:11Z,1,
TN,★★★★,TARA,711221973058,NO,WYMAGA_DOSTAWY,Cape Crystal Brands Tara Gum Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.capecrystalbrands.com/products/tara-gum,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD,"""inventory_management"":""shopify"",""inventory_policy"":""deny"",""barcode"":""711221973058"",""featured_media"":{","Tara Gum – Higher Thickness at Lower Usage, No Flavor Impact &ndash; Cape Crystal Brands",625c49dea11f5f5b,2026-09-10T13:38:58Z,2,www.capecrystalbrands.com
TR,★★★★,MILK,8681324005449,NO,KANDYDAT_PR,"Sütaş Whole Milk UHT 3,5% 1 L",MARKET_PAGE_WITHOUT_EAN,LEAD,https://sutas.market/urun/tam-yagli-sut-1-l,200,DIRECT,TR,CURRENCY,BROWSER_DOM,TRY,,Sütaş Tam Yağlı Süt 1 L - Sütaş Market,,2026-09-10T14:05Z,3,
TR,★★★★,CREAM,8690767670060,NO,KANDYDAT_PR,Sütaş Krema 30% Tatlılara ve Yemeklere 200 ml,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.sariyermarket.com/sutas-krema-200-gr,200,DIRECT,,GENERIC_TLD,RAW_HTML,,s=gtin><span class=label>GTIN:</span> <span class=value id=gtin-40875>8690767670060</span></div></div><,Sar&#x131;yer Sanal Market - Keyifli Al&#x131;&#x15F;veri&#x15F;i Ke&#x15F;fet. S&#xFC;ta&,6908560cb15f065d,2026-09-10T13:40:06Z,2,www.sariyermarket.com
TR,★★★★,SMP,8681770071449,NO,WYMAGA_ETYKIETY,Yağsız Süt Tozu,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.hammaddeler.com/urun/pinar-yagsiz-sut-tozu-25-kg,200,DIRECT,,GENERIC_TLD,RAW_HTML,,"pan> <meta itemprop=""Gtin13"" content=""8681770071449""/> ","Pınar Yağsız Süt Tozu 25 kg Fiyatı 13.224,34 TL",71188a2c699c0608,2026-09-10T13:39:24Z,3,www.hammaddeler.com
TR,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
TR,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Parmor Dekstroz1kg,NO_EAN_IN_V7,BRAK,https://www.hepsiburada.com/parmor-dekstroz-1-kg-pm-HBC00002OYEF6,403,DIRECT,,GENERIC_TLD,RAW_HTML,,,Hepsiburada | Güvenlik,51b909f1102fff17,2026-09-10T13:39:25Z,2,
TR,★★★★,TARA,0795258101998,NO,WYMAGA_ETYKIETY,Benosen Tara Gum (E417) 200 g,SOURCE_NOT_READABLE,LEAD,https://www.trendyol.com/benosen/tara-gum-e417-dondurma-stabilizeri-kivam-verici-net-200-g-p-81504382,403,MARKETPLACE,,GENERIC_TLD,RAW_HTML,,,,,2026-09-10T13:40:19Z,2,
UY,★★★★,MILK,7790742335500,NO,KANDYDAT_PR,La Serenísima Leche Larga Vida Clásica 3% Botella 1 L,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.eldorado.com.uy/leche-la-serenisima-larga-vida-entera-1lt/p,200,DIRECT,UY,CCTLD,RAW_HTML,UYU,"s-3-x-thumbImg--pdp-images w-100 h-auto db"" itemProp=""thumbnail"" alt=""7790742335500"" src=""https://eldor",Leche La Serenisima Larga Vida Entera 1lt - El Dorado,d577cd858ae9a920,2026-09-10T13:39:16Z,4,diaonline.supermercadosdia.com.ar;www.eldorado.com.uy
UY,★★★★,CREAM,7790742141309,NO,KANDYDAT_PI_ESTIMATED,La Serenísima Crema para Batir Larga Vida,EAN_ON_FOREIGN_MARKET_PAGE,LEAD,https://www.jumbo.com.ar/crema-uat-la-serenisima-batir-200ml/p,200,DIRECT,AR,CCTLD,RAW_HTML,ARS,"envío a domicilio.</p>"",""mpn"":"""",""sku"":""287835"",""category"":"""",""gtin"":""7790742141309"",""offers"":{""@type"":",Crema para Batir Larga Vida 200 Ml La Serenisima - Jumbo,e4a847e6bd0f861e,2026-09-10T13:39:36Z,4,www.jumbo.com.ar
UY,★★★★,SMP,7730105004155,NO,WYMAGA_ETYKIETY,Conaprole Leche en Polvo Descremada,EAN_ON_MARKET_PAGE,CONFIRMED,https://elnaranjo.com.uy/productos/leche-en-polvo-descremada-conaprole-200g,200,DIRECT,UY,CCTLD,RAW_HTML,,"ss=""barcode_wrapper""> <i class=""fa-light fa-barcode""></i> <span>7730105004155</span> </span>",LECHE EN POLVO DESCREMADA Conaprole 200g | El Naranjo,e25eed8b0319cb67,2026-09-10T13:37:31Z,3,elnaranjo.com.uy
UY,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
UY,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Dextrosa Monohidratada,NO_EAN_IN_V7,BRAK,https://quimicasa.com.uy/catalogo/food/edulcorantes/dextrosa-monohidratada/,200,DIRECT,UY,CCTLD,RAW_HTML,,,DEXTROSA MONOHIDRATADA &#8211; Química SA,b01bd778f24d8b47,2026-09-10T13:38:20Z,1,
UY,★★★★,TARA,,,WYMAGA_ETYKIETY,Goma de Tara — oferta spożywcza B2B,NO_EAN_IN_V7,BRAK,https://www.kilmecor.com.uy/productos/,200,DIRECT,UY,CCTLD,RAW_HTML,,,Kilmecor S.A. | Productos,aa53e596c1648a85,2026-09-10T13:39:39Z,2,
HU,★★★★,MILK,5998200460166,NO,KANDYDAT_PR,"Mizo UHT teljes tej 3,5% 1 l",EAN_ON_MARKET_PAGE,CONFIRMED,https://www.papir-bolt.hu/Tej-MIZO-35-1L,200,DIRECT,HU,CCTLD,RAW_HTML,HUF,"ata__item-value""> 5998200460166 ","Tej MIZO UHT 3,5% 1L - papir-bolt.hu",df6b8cd50e9a2a9c,2026-09-10T13:39:57Z,5,cdn.metro-group.com;www.papir-bolt.hu
HU,★★★★,CREAM,8585002501837,NO,KANDYDAT_PR,Meggle UHT habtejszín 30%,EAN_ON_MARKET_PAGE,CONFIRMED,https://bevasarlas.tesco.hu/shop/hu-HU/products/210504341,200,DIRECT,HU,CCTLD,BROWSER_DOM,GBP,"""gtin13"":""08585002501837"",""sku"":""210504",Meggle UHT habtejszín 30% 200 ml - Tesco Groceries,,2026-09-10T14:01Z,2,bevasarlas.tesco.hu
HU,★★★★,SMP,5997176735995,NO,KANDYDAT_PR,Sovány tejpor porlasztva szárított,EAN_ON_MARKET_PAGE,CONFIRMED,https://alto.hu/tutti-sovany-tejpor-porlasztva-szaritott-90g,200,DIRECT,HU,CCTLD,RAW_HTML,HUF,"><div class=""font-weight-bold"">Tartalom: 90 g </div> <div>EAN:&nbsp; 5997176735995 </div> </div></div",Tutti sovány tejpor porlasztva szárított 90g - alto.hu,de54d40b8cb5b352,2026-09-10T13:37:06Z,4,ahuazurewebblob0.blob.core.windows.net;alto.hu;www.biobolt-webaruhaz.hu
HU,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
HU,★★★★,DEXTROSE,8588006139983,NO,KANDYDAT_PR,"Dextróz - GymBeam, bez dodatków smakowych",EAN_ON_MARKET_PAGE,CONFIRMED,https://gymbeam.hu/dextroz-gymbeam.html,200,DIRECT,HU,CCTLD,RAW_HTML,HUF,"ewCondition"",""availability"":""https:\/\/schema.org\/InStock"",""gtin13"":""8588006139983"",""sku"":""5207""}],""pr",Dextróz - GymBeam | GymBeam.hu,60311fbbb9c17603,2026-09-10T13:37:39Z,1,gymbeam.hu
HU,★★★★,TARA,8055728540170,NO,KANDYDAT_PR,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1,200,DIRECT,,GENERIC_TLD,RAW_HTML,EUR,"0,""compare_at_price"":null,""inventory_management"":""shopify"",""barcode"":""8055728540170"",""featured_media"":{",Tara Seed Flour | SaporePuro,41be4c71cd4a344d,2026-09-10T13:38:23Z,4,saporepuro.com
VN,★★★★,MILK,8410285127347,NO,KANDYDAT_PR,Président UHT Whole Milk 3.5% Fat 1 L,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://suatuoi.com/president/president-full-cream-1l,200,DIRECT,,GENERIC_TLD,RAW_HTML,," <div class=""item""><i class=""icon-angle-right""></i> Barcode: <span>8410285127347</span></div> <di",Sữa tươi President nhập khẩu 100% từ Pháp,a4634df937be924b,2026-09-10T13:38:33Z,5,suatuoi.com
VN,★★★★,CREAM,5701215046375,NO,KANDYDAT_PR,Emborg Natural Whipping Cream UHT 35.1% 200 ml,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://maxmartonline.com/emborg-whipping-cream-200ml,200,DIRECT,,GENERIC_TLD,RAW_HTML,,"bq(""track"",""ViewContent"",{content_category:""Fresh Cream"",content_ids:""5701215046375"",content_name:""Embo",MaxMart Online . Emborg Whipping Cream 200ml,c802d5b60a54e738,2026-09-10T13:37:56Z,4,maxmartonline.com
VN,★★★★,SMP,,,WYMAGA_ETYKIETY,NZMP Skim Milk Powder Low Heat / Sữa Bột Gầy Low Heat Fonterra,NO_EAN_IN_V7,BRAK,https://newviet.vn/san-pham/sua-bot-gay-low-heat-fonterra/,200,DIRECT,VN,CCTLD,RAW_HTML,VND,,Sữa Bột Gầy Low Heat Fonterra - New Viet Dairy,9f7b600488c6dc3c,2026-09-10T13:38:06Z,3,
VN,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
VN,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Fufeng Đường Dextrose Monohydrate C6H12O6.H2O 25kg,NO_EAN_IN_V7,BRAK,https://hoachatphuthinh.vn/san-pham/duong-dextrose-monohydrate-c6h12o6h2o-fufeng.html,200,DIRECT,VN,CCTLD,RAW_HTML,,,Đường Dextrose Monohydrate C6H12O6.H2O (FUFENG) - hoachatphuthinh.vn - hoachatphuthinh.vn,872f0864fda6c061,2026-09-10T13:37:40Z,2,
VN,★★★★,TARA,,,WYMAGA_ETYKIETY,Tara Gum — food-use bulk raw material,NO_EAN_IN_V7,BRAK,https://camachem.com/vn/tara-gum.html,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD,,Tara Gum,f95ec28c3016d5da,2026-09-10T13:37:14Z,2,
AE,★★★★,MILK,6291030200032,NO,KANDYDAT_PR,Al Rawabi Fresh Milk Full Cream 1 L,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.sharjahcoop.ae/en/al-rawabi-fresh-milk-full-cream-1-l/p/6291030200032,200,DIRECT,AE,CCTLD,RAW_HTML,,""" href=""javascript:void('0');"" onclick=""javascript:addToWishList('6291030200032');"" title=""Add ",Al Rawabi Fresh Milk Full Cream 1 L | Sharjah Co-operative Society,1afec3b14babcc36,2026-09-10T13:40:07Z,3,www.sharjahcoop.ae
AE,★★★★,CREAM,3412290032215,NO,KANDYDAT_PR,Paysan Breton La Crème Pâtisserie & Cuisine UHT 30%,PAGE_WITHOUT_EAN,LEAD,https://bf1af2.akinoncloudcdn.com/products/2025/03/28/87485/697134c3-73cd-408b-8a68-2100017edff8_size1920_cropCenter.jpg,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,,9222f33f0d027bc7,2026-09-10T13:37:12Z,4,
