iso2,priority,slot,owner_excel_product,owner_excel_pi,owner_excel_ean,working_excel_product,working_excel_ean,working_evidence_for_reference,s1_pi_ing,s2_pr_ing,s3_brand_product_ean,s4_market_availability,s5_source_evidence,s6_technical_readiness,s7_reconciled_2541,s8_genuine_gaps,s9_report_back,engine_10_10,country_grams_frozen,final_status
SG,★★★★,DEXTROSE,,,,[Bakelab] Dextrose 5kg,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
SG,★★★★,STABILIZER,,,,Tara Gum (塔拉胶) - 50g,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
SI,★★★★,MILK,,,,"Alpsko mleko polnomastno 3,5% 1 L",3838800040578,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
SI,★★★★,CREAM,,,,Mu Cuisine Alpska smetana za stepanje 33%,3838800033754,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
SI,★★★★,SMP,,,,Posneto mleko v prahu,3831040010028,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
SI,★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
SI,★★★★,DEXTROSE,,,,"Dekstroza - GymBeam, bez dodatków smakowych",8588006139983,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
SI,★★★★,STABILIZER,,,,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,8055728540170,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
SK,★★★★,MILK,,,,"Rajo Mlieko plnotučné UHT 3,5% 1 l",8585002510037,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
SK,★★★★,CREAM,,,,Rajo Smotana na šľahanie UHT 30%,8585002520036,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
SK,★★★★,SMP,,,,Sušené mlieko odtučnené,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
SK,★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
SK,★★★★,DEXTROSE,,,,"Dextróza - GymBeam, bez dodatków smakowych",8588006139983,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
SK,★★★★,STABILIZER,,,,Guma Tara Valknut / Tara guma Valknut,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TH,★★★★,MILK,,,,Meiji Pasteurized Fresh Milk,8850329120116,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TH,★★★★,CREAM,,,,Paysan Breton UHT Cooking & Whipping Cream 30%,3412290032215,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TH,★★★★,SMP,,,,NOW Foods Real Food Organic Non-Fat Dry Milk Powder,0733739058324,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TH,★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TH,★★★★,DEXTROSE,,,,Dextrose Monohydrate 1kg,2055040011118,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TH,★★★★,STABILIZER,,,,Tara Gum (China) 25g. A M,2033200071103,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TN,★★★★,MILK,,,,Granarolo Bio Latte Biologico Intero 1 L,8002670165395,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TN,★★★★,CREAM,,,,Paysan Breton La Crème Pâtisserie & Cuisine UHT 30%,3412290032215,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TN,★★★★,SMP,,,,NOW Real Food Organic Non-Fat Dry Milk Powder,733739058324,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TN,★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TN,★★★★,DEXTROSE,,,,Dextrose en Poudre – Sucre Technique pour Glaces,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TN,★★★★,STABILIZER,,,,Cape Crystal Brands Tara Gum Powder,711221973058,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TR,★★★★,MILK,,,,"Sütaş Whole Milk UHT 3,5% 1 L",8681324005449,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TR,★★★★,CREAM,,,,Sütaş Krema 30% Tatlılara ve Yemeklere 200 ml,8690767670060,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TR,★★★★,SMP,,,,Yağsız Süt Tozu,8681770071449,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TR,★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TR,★★★★,DEXTROSE,,,,Parmor Dekstroz1kg,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TR,★★★★,STABILIZER,,,,Benosen Tara Gum (E417) 200 g,0795258101998,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TW,★★★★,MILK,,,,Hokkaido Hidaka 3.6 Long Life Milk 200 ml,4955447100416,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TW,★★★★,CREAM,,,,Oldenburger Whipping Cream 35% fat UHT (Shani),4036300003249,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TW,★★★★,SMP,,,,克寧100%純脫脂奶粉 (KLIM 100% Pure Skimmed Milk Powder),4711257007419,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TW,★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TW,★★★★,DEXTROSE,,,,食品級 葡萄糖 (單水葡萄糖・一水葡萄糖) 1kg,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
TW,★★★★,STABILIZER,,,,Tara Gum 50gr. / Gomma di Tara E417,8055728540170,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
US,★★★★★,MILK,,,,Organic Valley Whole Milk Half Gallon,0093966513004,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
US,★★★★★,CREAM,,,,"Brookshire’s Whipping Cream Ultra-Pasteurized, minimum36% milkfat",092825922230,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
US,★★★★★,SMP,,,,Bob's Red Mill Nonfat Dry Milk Powder,039978115201,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
US,★★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
US,★★★★★,DEXTROSE,,,,Brewmaster Corn Sugar / Dextrose Monohydrate,843200100039,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
US,★★★★★,STABILIZER,,,,Tara Gum — Home 50g,819543011967,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
UY,★★★★,MILK,,,,La Serenísima Leche Larga Vida Clásica 3% Botella 1 L,7790742335500,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
UY,★★★★,CREAM,,,,La Serenísima Crema para Batir Larga Vida,7790742141309,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
UY,★★★★,SMP,,,,Conaprole Leche en Polvo Descremada,7730105004155,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
UY,★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
UY,★★★★,DEXTROSE,,,,Dextrosa Monohidratada,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
UY,★★★★,STABILIZER,,,,Goma de Tara — oferta spożywcza B2B,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
VN,★★★★,MILK,,,,Président UHT Whole Milk 3.5% Fat 1 L,8410285127347,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
VN,★★★★,CREAM,,,,Emborg Natural Whipping Cream UHT 35.1% 200 ml,5701215046375,LEAD,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
VN,★★★★,SMP,,,,NZMP Skim Milk Powder Low Heat / Sữa Bột Gầy Low Heat Fonterra,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
VN,★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
VN,★★★★,DEXTROSE,,,,Fufeng Đường Dextrose Monohydrate C6H12O6.H2O 25kg,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
VN,★★★★,STABILIZER,,,,Tara Gum — food-use bulk raw material,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
ZA,★★★★,MILK,,,,Ultra Pasteurised Full Cream Milk 2L,6001299016158,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
ZA,★★★★,CREAM,,,,Clover Fresh Cream Ultra Pasteurised,6001299012082,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
ZA,★★★★,SMP,,,,Clover Skimmed Milk Powder,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
ZA,★★★★,SUCROSE,,,,Biały cukier krystaliczny — 100% cukier,,N/A_GENERIC,PENDING_OWNER_EXCEL,N/A (global PI),N/A (global PI),N/A (global PI),PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
ZA,★★★★,DEXTROSE,,,,Dextrose Monohydrate Powder 1kg,6009705443239,CONFIRMED,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
ZA,★★★★,STABILIZER,,,,UNIPEKTIN VIDOGUM SP native tara gum E417,,BRAK,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING_OWNER_EXCEL,PENDING,NO,NOT_FINAL (D-27)
